id,name,slug,province_id,county_id
10600010004,سلطان آباد,سلطان-آباد,106,10600010
10600010005,ابولفارس,ابولفارس,106,10600010
10600011001,مرکزی,مرکزی,106,10600011
10600011002,خنافره,خنافره,106,10600011
10600011003,دارخوین,دارخوین,106,10600011
10600012002,مرکزی,مرکزی,106,10600012
10600012003,شعیبیه,شعیبیه,106,10600012
10600012004,میان آب,میان-آب,106,10600012
10600013003,مرکزی,مرکزی,106,10600013
10600013004,گلگیر,گلگیر,106,10600013
10600013005,عنبر,عنبر,106,10600013
10600014002,مرکزی,مرکزی,106,10600014
10600014003,فتح المبین,فتح-المبین,106,10600014
10600015002,مرکزی,مرکزی,106,10600015
10600018002,چم خلف عیسی,چم-خلف-عیسی,106,10600018
10600015004,میداود,میداود,106,10600015
10600015005,قلعه تل,قلعه-تل,106,10600015
10600016001,جایزان,جایزان,106,10600016
10600016002,مرکزی,مرکزی,106,10600016
10600017001,مرکزی,مرکزی,106,10600017
10600017002,حتی,حتی,106,10600017
10600018001,مرکزی,مرکزی,106,10600018
10600019001,مرکزی,مرکزی,106,10600019
10600019002,مشراگه,مشراگه,106,10600019
10600020001,عقیلی,عقیلی,106,10600020
10600020002,مرکزی,مرکزی,106,10600020
10600021001,آبژدان,آبژدان,106,10600021
10600021002,چلو,چلو,106,10600021
10600021003,مرکزی,مرکزی,106,10600021
10600022001,رغیوه,رغیوه,106,10600022
10600022002,مرکزی,مرکزی,106,10600022
10600023001,نیسان,نیسان,106,10600023
10600023002,مرکزی,مرکزی,106,10600023
10600024001,مرکزی,مرکزی,106,10600024
10600024002,ویس,ویس,106,10600024
10600025001,مرکزی,مرکزی,106,10600025
10600025002,گمبوعه,گمبوعه,106,10600025
10600026001,مرکزی,مرکزی,106,10600026
10600026002,جولکی,جولکی,106,10600026
10600027001,مرکزی,مرکزی,106,10600027
10600027002,سویسه,سویسه,106,10600027
10600028001,مرکزی,مرکزی,106,10600028
10600028002,شاوور,شاوور,106,10600028
10600029001,مرکزی,مرکزی,106,10600029
10600029002,قارون,قارون,106,10600029
10600030001,مرکزی,مرکزی,106,10600030
10600030002,علاء,علاء,106,10600030
10700010001,جره وبالاده,جره-وبالاده,107,10700010
10700010002,کنار تخته و کمارج,کنار-تخته-و-کمارج,107,10700010
10700010004,مرکزی,مرکزی,107,10700010
10700010006,خشت,خشت,107,10700010
10700011004,مرکزی,مرکزی,107,10700011
10700011005,بیرم,بیرم,107,10700011
10700011007,بنارویه,بنارویه,107,10700011
10700011008,صحرای باغ,صحرای-باغ,107,10700011
10700012003,کامفیروز,کامفیروز,107,10700012
10700012004,مرکزی,مرکزی,107,10700012
10700012005,درودزن,درودزن,107,10700012
10700012006,سیدان,سیدان,107,10700012
10700014003,مرکزی,مرکزی,107,10700014
10700012007,کامفیروز شمالی,کامفیروز-شمالی,107,10700012
10700013002,ماهورمیلانی,ماهورمیلانی,107,10700013
10700013003,مرکزی,مرکزی,107,10700013
10700013005,دشمن زیاری,دشمن-زیاری,107,10700013
10700013006,جوزار,جوزار,107,10700013
10700014002,پشتکوه,پشتکوه,107,10700014
10700014004,قطرویه,قطرویه,107,10700014
10700015001,مرکزی,مرکزی,107,10700015
10700015003,اشکنان,اشکنان,107,10700015
10700015004,علامرودشت,علامرودشت,107,10700015
10700015005,چاه ورز,چاه-ورز,107,10700015
10700015006,خیرگو,خیرگو,107,10700015
10700016002,مرکزی,مرکزی,107,10700016
10700016003,مزایجان,مزایجان,107,10700016
10700017001,مرکزی,مرکزی,107,10700017
10700018001,مشهدمرغاب,مشهدمرغاب,107,10700018
10700018002,مرکزی,مرکزی,107,10700018
10700019001,ایزدخواست,ایزدخواست,107,10700019
10700019002,مرکزی,مرکزی,107,10700019
10700020001,افزر,افزر,107,10700020
10700020002,مرکزی,مرکزی,107,10700020
10700021001,گله دار,گله-دار,107,10700021
10700021002,مرکزی,مرکزی,107,10700021
10700021003,وراوی,وراوی,107,10700021
10700021004,اسیر,اسیر,107,10700021
10700022001,مرکزی,مرکزی,107,10700022
10700022002,دهرم,دهرم,107,10700022
10700023001,مرکزی,مرکزی,107,10700023
10700023002,پاسارگاد,پاسارگاد,107,10700023
10700024001,محمله,محمله,107,10700024
10700024002,مرکزی,مرکزی,107,10700024
10700029001,کربال,کربال,107,10700029
10700029002,مرکزی,مرکزی,107,10700029
10700025001,کوهنجان,کوهنجان,107,10700025
10700025002,مرکزی,مرکزی,107,10700025
10700026001,سورنا,سورنا,107,10700026
10700026002,مرکزی,مرکزی,107,10700026
10700027001,مرکزی,مرکزی,107,10700027
10700027002,ارد,ارد,107,10700027
10700028001,مرکزی,مرکزی,107,10700028
10700028002,طسوج,طسوج,107,10700028
10700030001,مرکزی,مرکزی,107,10700030
10700030002,رحمت آباد,رحمت-آباد,107,10700030
10700031001,مرکزی,مرکزی,107,10700031
10700031002,بانش,بانش,107,10700031
10700032001,مرکزی,مرکزی,107,10700032
10700032002,باغ صفا,باغ-صفا,107,10700032
10700032003,توجردی,توجردی,107,10700032
10700033001,مرکزی,مرکزی,107,10700033
10700033002,کوهمره,کوهمره,107,10700033
10700034001,مرکزی,مرکزی,107,10700034
10700034002,راهگان,راهگان,107,10700034
10700035001,مرکزی,مرکزی,107,10700035
10700035002,حناء,حناء,107,10700035
10700036001,مرکزی,مرکزی,107,10700036
10700036002,بیدشهر,بیدشهر,107,10700036
10700037001,مرکزی,مرکزی,107,10700037
10700037002,هرم,هرم,107,10700037
10800010001,مرکزی,مرکزی,108,10800010
10800010002,لاله زار,لاله-زار,108,10800010
10800010003,گلزار,گلزار,108,10800010
10800010004,نگار,نگار,108,10800010
10800011001,کوهساران,کوهساران,108,10800011
10800011002,مرکزی,مرکزی,108,10800011
10800012001,مرکزی,مرکزی,108,10800012
10800012003,جبالبارزجنوبی,جبالبارزجنوبی,108,10800012
10800013001,مرکزی,مرکزی,108,10800013
10800013002,آسمینون,آسمینون,108,10800013
10800014001,طغرل الجرد,طغرل-الجرد,108,10800014
10800014002,مرکزی,مرکزی,108,10800014
10800015002,مرکزی,مرکزی,108,10800015
10800015003,هلیل دشت,هلیل-دشت,108,10800015
10800016001,چاه دادخدا,چاه-دادخدا,108,10800016
10800016002,مرکزی,مرکزی,108,10800016
10800016003,سرخ قلعه,سرخ-قلعه,108,10800016
10800017002,مرکزی,مرکزی,108,10800017
10800017003,رحمت آباد,رحمت-آباد,108,10800017
10800018001,مرکزی,مرکزی,108,10800018
10800018002,هنزا,هنزا,108,10800018
10800019001,مرکزی,مرکزی,108,10800019
10800019002,نگین کویر,نگین-کویر,108,10800019
10800020001,انار,انار,108,10800020
10800021001,مرکزی,مرکزی,108,10800021
10800021002,روداب,روداب,108,10800021
10800022001,مرکزی,مرکزی,108,10800022
10800022002,حور,حور,108,10800022
10800023001,مرکزی,مرکزی,108,10800023
10800023002,صوغان,صوغان,108,10800023
10800024001,مرکزی,مرکزی,108,10800024
10800024002,ناصریه,ناصریه,108,10800024
10800025001,مرکزی,مرکزی,108,10800025
10800025002,چاه حسن,چاه-حسن,108,10800025
10900013003,مرکزی,مرکزی,109,10900013
10900013001,باجگیران,باجگیران,109,10900013
10900013004,آبکوه,آبکوه,109,10900013
10900013005,قوچان عتیق,قوچان-عتیق,109,10900013
10900014004,مرکزی,مرکزی,109,10900014
10900014005,فرح دشت,فرح-دشت,109,10900014
10900015002,مرکزی,مرکزی,109,10900015
10900015003,کاخک,کاخک,109,10900015
10900016001,احمدآباد,احمدآباد,109,10900016
10900016005,مرکزی,مرکزی,109,10900016
10900016006,رضویه,رضویه,109,10900016
10900017003,سرولایت,سرولایت,109,10900017
10900017004,مرکزی,مرکزی,109,10900017
10900018002,مرکزی,مرکزی,109,10900018
10900023001,انابد,انابد,109,10900023
10900018003,رادکان,رادکان,109,10900018
10900018004,سید آباد,سید-آباد,109,10900018
10900019001,سنگان,سنگان,109,10900019
10900019002,مرکزی,مرکزی,109,10900019
10900019003,جلگه زوزن,جلگه-زوزن,109,10900019
10900019004,سلامی,سلامی,109,10900019
10900020001,مرزداران,مرزداران,109,10900020
10900020002,مرکزی,مرکزی,109,10900020
10900022001,قلندر آباد,قلندر-آباد,109,10900022
10900022002,مرکزی,مرکزی,109,10900022
10900023002,مرکزی,مرکزی,109,10900023
10900023003,شهرآباد,شهرآباد,109,10900023
10900027001,جنگل,جنگل,109,10900027
10900027002,مرکزی,مرکزی,109,10900027
10900028001,زاوین,زاوین,109,10900028
10900028002,مرکزی,مرکزی,109,10900028
10900028003,هزار مسجد,هزار-مسجد,109,10900028
10900029001,ششطراز,ششطراز,109,10900029
10900029002,مرکزی,مرکزی,109,10900029
10900030001,شادمهر,شادمهر,109,10900030
10900030002,مرکزی,مرکزی,109,10900030
10900031001,مرکزی,مرکزی,109,10900031
10900031002,یونسی,یونسی,109,10900031
10900032001,طرقبه,طرقبه,109,10900032
10900032002,شاندیز,شاندیز,109,10900032
10900033002,طاغنکوه,طاغنکوه,109,10900033
10900033001,مرکزی,مرکزی,109,10900033
10900034001,مرکزی,مرکزی,109,10900034
10900034002,هلالی,هلالی,109,10900034
10900035001,مرکزی,مرکزی,109,10900035
10900035002,سلیمان,سلیمان,109,10900035
10900036001,مرکزی,مرکزی,109,10900036
10900038003,نوده انقلاب,نوده-انقلاب,109,10900038
10900036002,عطاملک,عطاملک,109,10900036
10900037001,مرکزی,مرکزی,109,10900037
10900037002,بالا ولایت,بالا-ولایت,109,10900037
10900038001,مرکزی,مرکزی,109,10900038
10900038002,مشکان,مشکان,109,10900038
10900039001,مرکزی,مرکزی,109,10900039
10900039002,باشتین,باشتین,109,10900039
10900040001,مرکزی,مرکزی,109,10900040
10900040002,جنت آباد,جنت-آباد,109,10900040
10900041001,مرکزی,مرکزی,109,10900041
10900041002,بررود,بررود,109,10900041
10900042001,مرکزی,مرکزی,109,10900042
10900042002,اسحاق آباد,اسحاق-آباد,109,10900042
10900044002,گلمکان,گلمکان,109,10900044
10900043001,مرکزی,مرکزی,109,10900043
10900043002,شامکان,شامکان,109,10900043
10900044001,مرکزی,مرکزی,109,10900044
10900045001,مرکزی,مرکزی,109,10900045
10900045002,بلهرات,بلهرات,109,10900045
11000010002,قمصر,قمصر,110,11000010
11000010003,مرکزی,مرکزی,110,11000010
11000010004,نیاسر,نیاسر,110,11000010
11000010005,برزک,برزک,110,11000010
11000011001,مرکزی,مرکزی,110,11000011
11000012001,باغ بهادران,باغ-بهادران,110,11000012
11000012003,مرکزی,مرکزی,110,11000012
11000013001,انارک,انارک,110,11000013
11000013003,مرکزی,مرکزی,110,11000013
11000014002,مرکزی,مرکزی,110,11000014
11000014003,مهردشت,مهردشت,110,11000014
11000015001,مرکزی,مرکزی,110,11000015
11000015002,امام زاده,امام-زاده,110,11000015
11000016002,میمه,میمه,110,11000016
11000016003,مرکزی,مرکزی,110,11000016
11000017001,مرکزی,مرکزی,110,11000017
11000017002,گرکن جنوبی,گرکن-جنوبی,110,11000017
11000018001,کویرات,کویرات,110,11000018
11000018002,مرکزی,مرکزی,110,11000018
11000019001,کرون,کرون,110,11000019
11000019002,مرکزی,مرکزی,110,11000019
11000020001,چنارود,چنارود,110,11000020
11000020002,مرکزی,مرکزی,110,11000020
11000021001,مرکزی,مرکزی,110,11000021
11000022001,حبیب آباد,حبیب-آباد,110,11000022
11000022002,مرکزی,مرکزی,110,11000022
11000023001,مرکزی,مرکزی,110,11000023
11000024001,مرکزی,مرکزی,110,11000024
11000024002,کرچمبو,کرچمبو,110,11000024
11000025001,تودشک,تودشک,110,11000025
11000025002,سیستان,سیستان,110,11000025
11000026001,مرکزی,مرکزی,110,11000026
11000026002,جرقویه علیا,جرقویه-علیا,110,11000026
11000027001,مرکزی,مرکزی,110,11000027
11000027002,رودشت,رودشت,110,11000027
11000028001,مرکزی,مرکزی,110,11000028
11000028002,اژیه,اژیه,110,11000028
11100010001,جزینک,جزینک,111,11100010
11100010002,مرکزی,مرکزی,111,11100010
11100010003,خمک,خمک,111,11100010
11100011001,مرکزی,مرکزی,111,11100011
11100011002,قرقری,قرقری,111,11100011
11100012001,مرکزی,مرکزی,111,11100012
11100012002,جلگه چاه هاشم,جلگه-چاه-هاشم,111,11100012
11100013001,مرکزی,مرکزی,111,11100013
11100013002,آشار,آشار,111,11100013
11100013003,بیرک,بیرک,111,11100013
11100014001,مرکزی,مرکزی,111,11100014
11100014002,هیدوچ,هیدوچ,111,11100014
11100014003,پسکوه,پسکوه,111,11100014
11100015001,مرکزی,مرکزی,111,11100015
11100015002,صابری,صابری,111,11100015
11100015003,سفیدابه,سفیدابه,111,11100015
11100016001,مرکزی,مرکزی,111,11100016
11100016002,تیمورآباد,تیمورآباد,111,11100016
11100017001,مرکزی,مرکزی,111,11100017
11100017002,لادیز,لادیز,111,11100017
11100017003,ریگ ملک,ریگ-ملک,111,11100017
11100018001,مرکزی,مرکزی,111,11100018
11100018002,ساربوک,ساربوک,111,11100018
11100018003,تلنگ,تلنگ,111,11100018
11100019001,مرکزی,مرکزی,111,11100019
11100019002,گتیج,گتیج,111,11100019
11100020001,مرکزی,مرکزی,111,11100020
11100020002,کلاتان,کلاتان,111,11100020
11100021001,مرکزی,مرکزی,111,11100021
11100021002,نازیل,نازیل,111,11100021
11100021003,گوهرکوه,گوهرکوه,111,11100021
11100022001,مرکزی,مرکزی,111,11100022
11100022002,باهوکلات,باهوکلات,111,11100022
11100023001,مرکزی,مرکزی,111,11100023
11100023002,کیشکور,کیشکور,111,11100023
11100023003,مینان,مینان,111,11100023
11100023004,نسکند,نسکند,111,11100023
11100024001,مرکزی,مرکزی,111,11100024
11100024002,کله گان,کله-گان,111,11100024
11100025001,مرکزی,مرکزی,111,11100025
11100025002,پیپ,پیپ,111,11100025
11100026001,مرکزی,مرکزی,111,11100026
11100026002,کاروان,کاروان,111,11100026
11200010001,مرکزی,مرکزی,112,11200010
11200010002,بلبان آباد,بلبان-آباد,112,11200010
11300010001,شاهنجرین,شاهنجرین,113,11300010
11300010002,مرکزی,مرکزی,113,11300010
11400010001,مرکزی,مرکزی,114,11400010
11400010002,ارمند,ارمند,114,11400010
11400011001,مرکزی,مرکزی,114,11400011
11400011002,امامزاده حسن,امامزاده-حسن,114,11400011
11400012001,مرکزی,مرکزی,114,11400012
11400012002,دستگرد,دستگرد,114,11400012
11500010001,مرکزی,مرکزی,115,11500010
11500010002,شاهیوند,شاهیوند,115,11500010
11500010003,ویسیان,ویسیان,115,11500010
11500011001,سوری,سوری,115,11500011
11500011002,مرکزی,مرکزی,115,11500011
11500012001,مرکزی,مرکزی,115,11500012
11500012002,افرینه,افرینه,115,11500012
11600012002,بولی,بولی,116,11600012
11600010001,مرکزی,مرکزی,116,11600010
11600010002,هندمینی,هندمینی,116,11600010
11600011001,مرکزی,مرکزی,116,11600011
11600011002,جزمان,جزمان,116,11600011
11600012001,مرکزی,مرکزی,116,11600012
11800010001,مرکزی,مرکزی,118,11800010
11800010002,چاه مبارک,چاه-مبارک,118,11800010
11900010001,مرکزی,مرکزی,119,11900010
11900010002,باغ حلی,باغ-حلی,119,11900010
12100011001,آسفیج,آسفیج,121,12100011
12100011002,مرکزی,مرکزی,121,12100011
12100012001,ایثار,ایثار,121,12100012
12100012002,مرکزی,مرکزی,121,12100012
12100013001,مرکزی,مرکزی,121,12100013
12100013002,اله آباد,اله-آباد,121,12100013
12200010001,رویدر,رویدر,122,12200010
12200010002,مرکزی,مرکزی,122,12200010
12200010003,کهورستان,کهورستان,122,12200010
12200011001,کوشکنار,کوشکنار,122,12200011
12200011002,مرکزی,مرکزی,122,12200011
12200012001,بمانی,بمانی,122,12200012
12200012002,مرکزی,مرکزی,122,12200012
12200013001,مرکزی,مرکزی,122,12200013
12200013002,گوهران,گوهران,122,12200013
12200013003,گافروپارمون,گافروپارمون,122,12200013
12300017002,صفا دشت,صفا-دشت,123,12300017
12300018001,مرکزی,مرکزی,123,12300018
12300018002,جلیل آباد,جلیل-آباد,123,12300018
12300010001,چهاردانگه,چهاردانگه,123,12300010
12300010002,مرکزی,مرکزی,123,12300010
12300010003,احمد آباد مستوفی,احمد-آباد-مستوفی,123,12300010
12300012002,مرکزی,مرکزی,123,12300012
12300013001,شریف آباد,شریف-آباد,123,12300013
12300013002,مرکزی,مرکزی,123,12300013
12300014001,ارجمند,ارجمند,123,12300014
12300014002,مرکزی,مرکزی,123,12300014
12300016001,مرکزی,مرکزی,123,12300016
12300017001,مرکزی,مرکزی,123,12300017
12300019001,گلستان,گلستان,123,12300019
12300019002,بوستان,بوستان,123,12300019
12300020001,بومهن,بومهن,123,12300020
12300020002,جاجرود,جاجرود,123,12300020
12300020003,مرکزی,مرکزی,123,12300020
12300021001,مرکزی,مرکزی,123,12300021
12400010001,مرکزی,مرکزی,124,12400010
12400010002,سبلان,سبلان,124,12400010
12400011001,مرکزی,مرکزی,124,12400011
12400011002,بران,بران,124,12400011
12400012001,مرکزی,مرکزی,124,12400012
12400012002,دره رود,دره-رود,124,12400012
12700010001,چشمه ساران,چشمه-ساران,127,12700010
12700010002,مرکزی,مرکزی,127,12700010
12700011001,فندرسک,فندرسک,127,12700011
12700011002,مرکزی,مرکزی,127,12700011
12700012001,مرکزی,مرکزی,127,12700012
12700012002,گلی داغ,گلی-داغ,127,12700012
12700013001,مرکزی,مرکزی,127,12700013
12700013002,گلدشت,گلدشت,127,12700013
12700014001,مرکزی,مرکزی,127,12700014
12700014002,لوه,لوه,127,12700014
12800010001,مرکزی,مرکزی,128,12800010
12800010002,شیرین سو,شیرین-سو,128,12800010
12900010001,مرکزی,مرکزی,129,12900010
12900010002,جلگه ماژان,جلگه-ماژان,129,12900010
12900011001,دستگردان,دستگردان,129,12900011
12900011002,مرکزی,مرکزی,129,12900011
12900011003,دیهوک,دیهوک,129,12900011
